LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK
1690064404,1690090200,1690018203,1,104,000,-,-,0,0,0,40,0,0,0,0,21.822938897420,20250512,도로명없음,LINK1007,1690064400
2320101932,2320399800,2320457300,1,107,000,-,대곶남로,0,0,0,60,0,0,0,0,58.575683848316,20250512,,LINK1007,2320101913
2320127800,2320048801,2320049001,3,102,000,88,김포한강로,0,0,0,80,5,0,430,0,277.060285083380,20250512,,LINK0003,
2320445001,2320465600,2320162302,3,107,000,-,김포한강3로,0,0,0,60,0,0,0,0,357.566616934383,20250512,,LINK1007,2320445000
2320018409,2320008803,2320348300,2,103,000,48,김포대로,0,0,0,70,0,0,0,0,423.408178819974,20250512,,LINK0003,
2320568502,2320200202,2320200205,1,107,000,-,-,0,0,0,30,0,0,0,0,10.422233197067,20250512,도로명없음,LINK0001,
2320017503,2320008206,2320008216,1,107,000,-,군하로,0,0,0,30,0,0,0,0,71.898174214113,20250512,,LINK0003,
2320065901,2320002113,2320002112,1,107,000,-,승가로,0,0,0,30,0,0,0,0,12.133219025432,20250512,,LINK0001,
1690009125,1690012303,1690012302,1,104,000,-,신촌로,0,0,0,60,0,0,0,0,13.579073832019,20250512,,LINK0001,
2320488804,2320175507,2320175506,1,107,000,-,황금로258번길,0,0,0,40,0,0,0,0,12.024677191401,20250512,,LINK0001,
2320545002,2320248900,2320261400,1,107,000,-,유현로,0,0,0,60,0,0,0,0,201.580215516980,20250512,,LINK1007,2320545000
2320236301,2320004507,2320004506,3,103,000,48,김포대로,0,0,0,70,0,0,0,0,12.016266696743,20250512,,LINK0001,
2320296600,2320106101,2320106001,2,101,000,400,수도권제2순환고속도로,0,0,1,40,5,0,0,0,323.422141622218,20250512,,LINK0003,
2320213001,2320078804,2320078803,1,107,000,-,김포한강1로97번길,0,0,0,10,0,0,0,0,10.002051215859,20250512,,LINK0001,
2320579301,2320204003,2320197203,2,107,000,-,대곶검단로,1,0,0,60,0,0,0,0,238.517710031027,20250512,,LINK0003,
2320252700,2320090901,2320092604,2,107,000,-,태장로769번길,0,0,0,50,0,0,0,0,223.159714677323,20250512,,LINK0003,
1690058600,1690002104,1690020902,1,104,000,-,강화대로216번길,0,0,0,30,0,0,0,0,51.648389017322,20250512,,LINK0003,
2320257201,2320091402,2320091401,1,107,000,-,전원로38번길,0,0,0,30,0,0,0,0,9.999858608635,20250512,,LINK0001,
2320104601,2320038701,2320038704,1,107,000,-,고음달로,0,0,0,60,0,0,0,0,13.186354159170,20250512,,LINK0001,
2320044231,2320304600,2320256400,1,107,000,-,월하로,0,0,0,60,0,0,0,0,114.507116683670,20250512,,LINK1007,2320044208
2320554702,2320196103,2320196102,2,107,000,-,약암로,0,0,0,60,0,0,0,0,10.995061121162,20250512,,LINK0001,
2320411200,2320148800,2320000504,2,103,000,48,김포대로,0,0,1,40,0,0,0,0,439.684083280066,20250512,,LINK0003,
2320511100,2320189602,2320267100,1,107,000,-,양곡로,0,0,0,60,0,0,0,0,212.693071715554,20250512,,LINK0003,
2320254000,2320092801,2320480900,1,107,000,-,모담공원로28번길,0,0,0,10,0,0,0,0,83.811664713532,20250512,,LINK0003,
2320480201,2320172902,2320172901,1,107,000,-,-,0,0,0,40,0,0,0,0,12.546022699820,20250512,도로명없음,LINK0001,
1690020900,1690006601,1690221000,1,104,000,-,불은남로,0,0,0,60,0,0,0,0,267.012357169788,20250512,,LINK0003,
2320225401,2320083904,2320083903,1,107,000,-,초당로16번길,0,0,0,10,0,0,0,0,10.001783313824,20250512,,LINK0001,
2320377603,2320135704,2320135707,2,107,000,-,풍무로68번길,0,0,0,30,0,0,0,0,12.044036402735,20250512,,LINK0001,
1690046203,1690310400,1690010709,1,104,000,-,대월로,0,0,0,60,0,0,0,0,282.983857333163,20250512,,LINK1007,1690046200
1690067602,1690025504,1690025503,1,107,000,-,어류정길177번길,0,0,0,30,0,0,0,0,8.182586362145,20250512,,LINK0001,
2320114503,2320043204,2320043203,1,107,000,-,황금1로80번길,0,0,0,60,0,0,0,0,12.074954307200,20250512,,LINK0001,
1690027700,1690010101,1690186200,1,104,000,-,동문로,0,0,0,50,0,0,0,0,316.900801428581,20250512,,LINK0003,
2320030606,2320453800,2320471600,1,107,000,-,약암로,0,0,0,60,0,0,0,0,358.469308148322,20250512,,LINK1007,2320030602
2320238500,2320086602,2320088603,3,107,000,-,김포한강1로,0,0,0,60,0,0,0,0,297.679747410428,20250512,,LINK0003,
2320503200,2320180602,2320180703,1,107,000,-,서암로6번길,0,0,0,10,0,0,0,0,26.809887070213,20250512,,LINK0003,
2320161800,2320064201,2320064501,3,107,003,-,김포한강4로,0,0,0,60,0,0,0,0,48.498637398335,20250512,,LINK0003,
2320491001,2320175902,2320175901,1,107,000,-,황금로257번길,0,0,0,40,0,0,0,0,11.699520230746,20250512,,LINK0001,
2320546501,2320194201,2320194204,2,107,000,-,아라육로270번길,0,0,0,50,0,0,0,0,12.070351108111,20250512,,LINK0001,
2320011309,2320004806,2320004809,2,105,000,84,대명항로,0,1,0,60,0,0,0,0,12.000397349510,20250512,,LINK0001,
2320132200,2320049301,2320478300,3,102,000,-,김포한강로,0,0,0,80,5,0,0,0,851.403259068958,20250512,,LINK0003,
2320051900,2320019004,2320409700,1,107,000,-,봉화로,0,0,0,30,0,0,0,0,56.653953157675,20250512,,LINK0003,
1690023203,1690222400,1690007602,1,106,000,301,강화남로,0,0,0,30,0,0,0,0,337.928196671711,20250512,,LINK1007,1690023200
2320500904,2320295900,2320268800,1,107,000,-,애기봉로573번길,0,0,0,40,0,0,0,0,71.184715456502,20250512,,LINK1007,2320500900
2320166401,2320066303,2320066302,1,107,000,-,김포한강7로22번길,0,0,0,10,0,0,0,0,10.003535505308,20250512,,LINK0001,
2320569602,2320196804,2320196803,1,107,000,-,태리로,0,0,0,30,0,0,0,0,14.135486134655,20250512,,LINK0001,
2320175801,2320068001,2320068004,1,107,000,-,김포한강8로132번길,0,0,0,50,0,0,0,0,9.999825989890,20250512,,LINK0001,
2320028200,2320005304,2320032804,1,107,000,-,율마로,0,0,0,60,0,0,0,0,47.920588180219,20250512,,LINK0003,
2320239602,2320272600,2320004506,2,107,000,-,김포한강2로,0,0,0,60,0,0,0,0,125.559657065176,20250512,,LINK1007,2320239600
1690056728,1690200200,1690200500,1,104,000,-,교동남로,0,0,0,60,0,0,0,0,87.698367452537,20250512,,LINK1007,1690056700
2320069900,2320026302,2320025903,1,107,000,-,북변중로,0,0,0,30,0,0,0,0,83.786597647249,20250512,,LINK0003,
2320476300,2320171704,2320437100,1,107,000,-,삼도로,0,0,0,40,0,0,0,0,55.982000179681,20250512,,LINK0003,
2320279400,2320099703,2320099604,1,107,000,-,김포한강11로494번길,0,0,0,10,0,0,0,0,62.549305187474,20250512,,LINK0003,
2320042708,2320278100,2320365900,1,107,000,-,대곶북로,0,0,0,40,0,0,0,0,444.141727843128,20250512,,LINK1007,2320042702
2320109704,2320311400,2320042003,1,107,000,-,김포대학로,0,0,0,50,0,0,0,0,398.372411698324,20250512,,LINK1007,2320109700
2320075400,2320018803,2320018602,1,107,000,-,사우로,0,0,0,40,0,0,460,0,19.157012232227,20250512,,LINK0003,
1690001007,1690012604,1690012603,1,104,000,-,해안동로,0,0,0,60,0,0,0,0,18.225278213738,20250512,,LINK0001,
2320061900,2320023701,2320024402,1,107,003,-,-,0,0,0,30,0,0,0,0,66.038239800999,20250512,도로명없음,LINK0003,
2320076902,2320400400,2320022403,2,107,000,-,김포대로926번길,0,0,0,30,0,0,0,0,24.473681338216,20250512,,LINK1007,2320076900
2320581008,2320327300,2320269400,1,105,000,56,애기봉로,0,0,0,60,0,0,0,0,131.916525188117,20250512,,LINK1007,2320581001
2320535501,2320188001,2320188004,1,107,000,-,-,0,0,0,40,0,0,0,0,11.999971951179,20250512,도로명없음,LINK0001,
2320037001,2320029702,2320004004,2,107,000,-,대명항로,0,0,0,60,0,0,0,0,238.838356908256,20250512,,LINK0003,
2320051401,2320022203,2320022202,2,107,000,-,돌문로,0,0,0,60,0,0,0,0,12.610605019003,20250512,,LINK0001,
2320213800,2320077602,2320084003,3,107,000,-,김포한강3로,0,0,0,60,0,0,0,0,462.415244835498,20250512,,LINK0003,
2320036308,2320472400,2320452500,1,107,000,-,약암로,0,0,0,40,0,0,0,0,353.470338389979,20250512,,LINK1007,2320036300
2320154401,2320061804,2320061803,1,107,000,-,김포한강9로12번길,0,0,0,10,0,0,0,0,10.398294643621,20250512,,LINK0001,
1690051200,1690003602,1690093700,1,104,000,-,강화대로,0,0,0,50,0,0,0,0,149.196144306800,20250512,,LINK0003,
2320559502,2320038202,2320038205,1,107,000,-,대곶남로,0,0,0,60,0,0,0,0,12.366264060608,20250512,,LINK0001,
2320216200,2320080502,2320081703,1,107,000,-,초당로61번길,0,0,0,10,0,0,0,0,76.053332077652,20250512,,LINK0003,
2320147800,2320059702,2320390400,4,107,000,-,김포한강3로,0,0,0,60,0,0,0,0,122.567539251617,20250512,,LINK0003,
1690003809,1690009404,1690009403,2,105,000,84,중앙로,0,0,0,50,0,0,0,0,12.060665424958,20250512,,LINK0001,
2320567409,2320301200,2320246500,1,107,000,-,검암2로,0,0,0,30,0,0,0,0,81.934427801171,20250512,,LINK1007,2320567401
2320063402,2320021103,2320021102,1,107,000,-,사우중로74번길,0,0,0,30,0,0,0,0,11.512418878388,20250512,,LINK0001,
1690065313,1690220100,1690007504,1,104,000,-,건평로,0,0,0,60,0,0,0,0,421.235804231046,20250512,,LINK1007,1690065300
1690067029,1690252600,1690252800,1,104,000,-,교동서로,0,0,0,60,0,0,0,0,337.765166160083,20250512,,LINK1007,1690067000
2320547501,2320193104,2320193103,3,107,000,-,아라육로152번길,0,0,0,60,0,0,0,0,13.066077268811,20250512,,LINK0001,
2320054001,2320008211,2320008210,1,105,000,56,군하로,0,0,0,30,0,0,0,0,10.595642094088,20250512,,LINK0001,
1690005804,1690002211,1690002208,1,104,000,-,남문로,0,0,0,30,0,0,0,0,86.648465804577,20250512,,LINK0003,
2320092305,2320389700,2320414700,2,107,000,-,옹주물로,0,0,0,30,0,0,0,0,45.269050854220,20250512,,LINK1007,2320092300
2320555102,2320196102,2320196105,1,107,000,-,대곶남로,0,0,0,30,0,0,0,0,9.684029923804,20250512,,LINK0001,
1690031403,1690082500,1690312900,1,104,000,-,전망대로,0,0,0,60,0,0,0,0,254.549459124720,20250512,,LINK1007,1690031400
2320519602,2320324300,2320051903,1,107,000,-,검암1로,0,0,0,50,0,0,0,0,179.717222618303,20250512,,LINK1007,2320519600
2320593301,2320207502,2320207501,1,107,000,-,삼도로,0,0,0,40,0,0,0,0,15.876171120327,20250512,,LINK0001,
2320106713,2320349500,2320294600,1,107,000,-,종생로,0,0,0,10,0,0,0,0,442.025858989376,20250512,,LINK1007,2320106702
2320494900,2320176904,2320020201,1,107,000,-,사우로,0,0,0,30,0,0,0,0,69.503218771557,20250512,,LINK0003,
2320002211,1670011201,2320000707,2,106,000,307,장제로,0,0,0,50,0,0,0,0,15.540191012102,20250512,,LINK0003,
2320041702,2320236000,2320363700,1,107,000,-,대곶로,0,0,0,30,0,0,0,0,396.402953965419,20250512,,LINK1007,2320041700
2320559505,2320433400,2320451300,1,107,000,-,대곶남로,0,0,0,60,0,0,0,0,72.093168997848,20250512,,LINK1007,2320559501
2320120603,2320464100,2320038903,1,107,000,-,유현삭시로,0,0,0,40,0,0,0,0,307.539777425686,20250512,,LINK1007,2320120600
2320509801,2320187502,2320187501,1,107,000,-,황금3로8번길,0,0,0,40,0,0,0,0,11.999956913928,20250512,,LINK0001,
2320545702,2320191902,2320191901,1,107,000,-,-,0,0,0,30,0,0,0,0,13.711795980474,20250512,도로명없음,LINK0001,
2320005729,2320001927,2320001926,4,107,000,-,김포대로,0,0,0,70,0,0,0,0,24.039055615888,20250512,,LINK0001,
2320090901,2320028408,2320439600,2,107,000,-,홍도평로,0,0,0,60,0,0,0,0,177.463468299288,20250512,,LINK0003,
1690025802,1690223600,1690009102,1,106,000,301,강화서로,0,0,0,50,0,0,0,0,303.791076429602,20250512,,LINK1007,1690025800
1690048700,1690019603,1690019201,1,104,000,-,강화산단로,0,0,0,30,0,0,0,0,337.899604153631,20250512,,LINK0003,
2320565202,2320199105,2320199104,1,107,000,-,-,0,0,0,30,0,0,0,0,12.683614478844,20250512,도로명없음,LINK0001,
1690024006,1690229100,1690228900,1,106,000,301,중앙로,0,0,0,50,0,0,0,0,451.837555862832,20250512,,LINK1007,1690024000
2320553901,2320195602,2320195601,2,107,000,-,황금1로,0,0,0,60,0,0,0,0,12.545601774750,20250512,,LINK0001,
2320052001,2320019003,2320019002,1,107,000,-,봉화로,0,0,0,30,0,0,0,0,12.064175404710,20250512,,LINK0001,
2320520402,2320181301,2320181304,1,107,000,-,-,0,0,0,50,0,0,0,0,12.000085086861,20250512,도로명없음,LINK0001,
2320503001,2320180303,2320180302,1,107,000,-,가현로,0,0,0,50,0,0,0,0,12.322708052614,20250512,,LINK0001,
2320001305,1150003202,2320000413,2,103,003,39,벌말로,0,0,0,50,0,0,0,0,103.270413708942,20250512,,LINK0003,
2320033901,2320018304,2320018303,2,107,000,-,사우중로,0,0,0,40,0,0,0,0,12.965289104520,20250512,,LINK0001,
2320039001,2320019602,2320019601,1,107,000,-,-,0,0,0,30,0,0,0,0,11.524705086821,20250512,도로명없음,LINK0001,
2320273601,2320097802,2320097801,1,107,000,-,김포한강11로438번길,0,0,0,10,0,0,0,0,9.999830291952,20250512,,LINK0001,
1690024632,1690148300,1690091900,1,104,000,-,황청포구로,0,0,0,60,0,0,0,0,96.559569321980,20250512,,LINK1007,1690024602
2320037903,2320029304,2320029303,1,107,000,-,대명항1로92번길,0,0,0,10,0,0,0,0,13.276425420011,20250512,,LINK0001,
2320205702,2320078303,2320078302,1,107,000,-,김포한강1로97번길,0,0,0,10,0,0,0,0,10.003966450194,20250512,,LINK0001,
2320270601,2320096001,2320096006,2,107,000,-,김포대로1216번길,0,0,0,30,0,0,0,0,15.721130353929,20250512,,LINK0001,
1690064401,1690018203,1690018206,1,104,000,-,-,0,0,0,40,0,0,0,0,12.000034478010,20250512,도로명없음,LINK0001,
1690022405,1690128000,1690246300,1,104,000,-,불은남로,0,0,0,60,0,0,0,0,350.036374281055,20250512,,LINK1007,1690022400
2320338401,2320123002,2320123007,2,107,000,-,율마로,0,0,0,60,0,0,0,0,119.957099754551,20250512,,LINK0003,
2320241002,2320089001,2320089004,1,107,000,-,김포한강2로23번길,0,0,0,10,0,0,0,0,9.999875642822,20250512,,LINK0001,
2320280802,2320031901,2320031906,2,107,000,-,김포대로1216번길,0,0,0,30,0,0,0,0,12.484161737851,20250512,,LINK0001,
2320068102,2320010404,2320010409,1,107,000,-,유현로33번길,0,0,0,30,0,0,0,0,173.338807045507,20250512,,LINK0003,
2320504902,2320276100,2320046504,1,107,000,-,양곡2로80번길,0,0,0,60,0,0,0,0,34.848188218081,20250512,,LINK1007,2320504900
2320447802,2320357300,2320058504,2,106,000,355,양곡우회로,0,0,0,60,0,0,0,0,489.926018211203,20250512,,LINK1007,2320447800
1690026010,1690170200,1690256900,1,104,000,-,고비고개로,0,0,0,50,0,0,0,0,397.293463936116,20250512,,LINK1007,1690026000
2320037902,2320029303,2320236200,1,107,000,-,대명항1로92번길,0,0,0,10,0,0,0,0,68.208817494031,20250512,,LINK0003,
2320071200,2320020001,2320020601,1,107,000,-,감정로38번길,0,0,0,30,0,0,0,0,108.254279911047,20250512,,LINK0003,
1690045602,1690018302,1690018301,2,104,000,-,강화산단로,0,0,0,50,0,0,0,0,11.958167481443,20250512,,LINK0001,
2320102002,2320039706,2320304300,1,107,000,-,대곶남로,0,0,0,60,0,0,0,0,99.208816692487,20250512,,LINK0003,
2320474502,2320354500,2320171204,4,107,000,-,김포대로,0,0,0,50,0,0,0,0,338.229434608808,20250512,,LINK1007,2320474500
1690010401,1690000801,1690000804,1,104,000,-,덕진로,0,0,0,50,0,0,0,0,16.425562590358,20250512,,LINK0001,
2320009008,2320054902,2320055102,4,107,000,-,김포대로,0,0,0,60,0,0,450,0,64.260784033855,20250512,,LINK0003,
2320096602,2320317700,2320326200,1,107,000,-,조강로,0,0,0,30,0,0,0,0,20.626804030555,20250512,,LINK1007,2320096600
2320478001,2320172001,2320172004,1,107,000,-,삼도로48번길,0,0,0,30,0,0,0,0,12.553493975859,20250512,,LINK0001,
2320563702,2320198203,2320198202,2,107,000,-,-,0,0,0,30,0,0,0,0,15.495987630667,20250512,도로명없음,LINK0001,
2320298805,2320209800,2320106502,2,101,000,400,수도권제2순환고속도로,0,0,0,100,5,0,0,0,230.885675234959,20250512,,LINK1007,2320298800
2320477900,2320172001,2320172102,1,107,000,-,학운산단1로,0,0,0,30,0,0,0,0,228.864059396052,20250512,,LINK0003,
2320027500,2320005605,2320282800,2,105,000,84,대명항로,0,1,0,60,0,0,0,0,103.119814978347,20250512,,LINK0003,
1690027602,1690009902,1690010402,1,106,000,301,강화서로,0,0,0,50,0,0,0,0,339.334975025789,20250512,,LINK0003,
2320177901,2320069202,2320069201,1,107,000,-,김포한강8로148번길,0,0,0,10,0,0,0,0,8.703355105796,20250512,,LINK0001,
2320518602,2320180503,2320180502,1,107,000,-,서암로6번길,0,0,0,10,0,0,0,0,11.465196387376,20250512,,LINK0001,
2320577608,2320521300,2320233300,2,107,000,-,유현2로,0,0,0,60,0,0,0,0,286.072862026085,20250512,,LINK1007,2320577601
2320243300,2320090503,2320454800,2,107,000,-,태장로795번길,0,0,0,40,0,0,0,0,51.069504676847,20250512,,LINK0003,
2320494300,2320176703,2320020204,1,107,000,-,사우로9번길,0,0,0,30,0,0,0,0,18.740880932162,20250512,,LINK0003,
1690066909,1690088300,1690118200,1,104,000,-,교동서로,0,0,0,60,0,0,0,0,293.652424877846,20250512,,LINK1007,1690066900
2320299108,2320210300,2320209300,2,101,000,400,수도권제2순환고속도로,0,0,0,80,5,0,0,0,448.080365940808,20250512,,LINK1007,2320299100
1690058702,1690049600,1690020903,1,104,000,-,강화대로216번길,0,0,0,30,0,0,0,0,161.651675941140,20250512,,LINK1007,1690058700
2320494301,2320020204,2320020203,1,107,000,-,사우로9번길,0,0,0,30,0,0,0,0,12.512746170149,20250512,,LINK0001,
2320044219,2320036303,2320036302,1,107,000,-,월하로,0,0,0,60,0,0,0,0,22.464215199166,20250512,,LINK0001,
2320271801,2320097101,2320097104,1,107,000,-,김포한강11로438번길,0,0,0,30,0,0,0,0,10.051645073075,20250512,,LINK0001,
1690022711,1690173300,1690098300,1,104,000,-,고능로,0,0,0,60,0,0,0,0,349.971490244272,20250512,,LINK1007,1690022700
2320478101,2320172403,2320172402,1,107,000,-,학운산단1로,0,0,0,50,0,0,0,0,12.377267908001,20250512,,LINK0001,
2320533800,2320042907,2320188903,1,107,000,-,-,0,0,0,60,0,0,0,0,172.650328884379,20250512,도로명없음,LINK0003,
2320580203,2320521200,2320357700,2,105,000,84,대명항로,0,1,0,60,0,0,0,0,313.067389151344,20250512,,LINK1007,2320580201
2320030002,2320033304,2320033303,1,107,000,-,소래로,0,0,0,60,0,0,0,0,13.122368230678,20250512,,LINK0001,
2320058800,2320017504,2320017701,1,107,000,-,돌문로,0,0,0,40,0,0,0,0,41.775947074473,20250512,,LINK0003,
2320242001,2320089004,2320089003,1,107,000,-,태장로,0,0,0,10,0,0,0,0,10.006320029366,20250512,,LINK0001,
2320527101,2320029904,2320029903,2,107,000,-,대명항로,0,0,0,60,0,0,0,0,17.300227820804,20250512,,LINK0001,
2320378100,2320135703,2320136102,1,107,004,-,풍무로68번길,0,0,0,30,0,0,450,0,119.901111075434,20250512,,LINK0003,
2320026114,2320340200,2320301800,1,107,000,-,대곶서로,0,0,0,60,0,0,0,0,64.247531595614,20250512,,LINK1007,2320026101
2320011702,2320005305,2320005306,1,107,000,-,율생로,0,0,0,60,0,0,0,0,272.776244862450,20250512,,LINK0003,
2320336704,2320123509,2320123508,1,107,000,-,담터로,0,0,0,60,0,0,0,0,14.277354025535,20250512,,LINK0001,
2320049913,2320504900,2320489900,1,107,000,-,하성로,0,0,0,30,0,0,0,0,454.969656563712,20250512,,LINK1007,2320049900
2320008303,2320469100,2320002904,3,106,000,355,봉수대로,0,0,0,60,0,0,0,0,422.796491187150,20250512,,LINK1007,2320008300
1690057202,1690042500,1690247200,1,104,000,-,전망대로,0,0,0,60,0,0,0,0,369.307204470340,20250512,,LINK1007,1690057200
2320479001,2320172201,2320172204,2,107,000,-,삼도로48번길,0,0,0,30,0,0,0,0,12.000827328056,20250512,,LINK0001,
2320053201,2320025703,2320025702,1,107,000,-,봉화로,0,0,0,30,0,0,0,0,12.483401688409,20250512,,LINK0001,
2320082301,2320013301,2320013304,1,107,000,-,신곡로29번길,0,0,0,30,0,0,0,0,11.402996261355,20250512,,LINK0001,
2320070601,2320023002,2320023001,1,107,000,-,북변중로,0,0,0,40,0,0,0,0,12.062713533629,20250512,,LINK0001,
2320250000,2320090601,2320091703,1,107,000,-,모담공원로28번길,0,0,0,50,0,0,0,0,221.276139676190,20250512,,LINK0003,
2320122000,2320043101,2320044502,1,107,000,-,황금로127번길,0,0,0,60,0,0,0,0,411.723714595915,20250512,,LINK0003,
1690000105,1690261200,1690000208,1,104,000,-,해안남로,0,0,0,60,0,0,0,0,18.900173495970,20250512,,LINK1007,1690000102
2320130200,2320050501,2320007408,2,103,000,48,김포대로,0,0,0,70,0,0,0,0,192.995017123542,20250512,,LINK0003,
2320023300,2320001918,2320013502,1,103,000,48,김포대로,0,0,1,40,0,0,0,0,158.999764243320,20250512,,LINK0003,
1690056101,1690008112,1690008111,1,104,000,-,강화서로227번길,0,0,0,30,0,0,0,0,12.000738359764,20250512,,LINK0001,
1690044700,1690018103,1690108000,1,104,000,-,해안서로,0,0,0,30,0,0,0,0,206.330964072781,20250512,,LINK0003,
1690011900,1690001603,1690171100,1,104,000,-,대문고개로,0,0,0,50,0,0,0,0,436.384254613649,20250512,,LINK0003,
2320539300,2320189203,2320045109,1,107,000,-,황금로,0,0,0,60,0,0,0,0,54.417005174841,20250512,,LINK0003,
2320191701,2320074004,2320074003,1,107,000,-,김포한강3로237번길,0,0,0,40,0,0,0,0,9.999807241485,20250512,,LINK0001,
2320476600,2320171804,2320171501,1,107,000,-,학운산단1로,0,0,0,40,0,0,0,0,378.760618186556,20250512,,LINK0003,
1690054501,1690002207,1690002206,1,104,000,-,부조고개길,0,0,0,30,0,0,0,0,15.711877026399,20250512,,LINK0001,
2320064401,2320020304,2320020303,3,107,000,-,사우중로,0,0,0,40,0,0,0,0,12.533273190903,20250512,,LINK0001,
2320181200,2320070303,2320070903,1,107,000,-,김포한강8로194번길,0,0,0,10,0,0,0,0,113.666420449123,20250512,,LINK0003,
2320042903,2320034303,2320034302,1,107,000,-,대곶로,0,0,0,50,0,0,0,0,13.850332765696,20250512,,LINK0001,
2320272801,2320098705,2320098704,1,107,000,-,김포한강11로438번길,0,0,0,30,0,0,0,0,10.443738110067,20250512,,LINK0001,
2320193400,2320031704,2320074101,3,107,000,-,김포한강4로,0,0,0,70,0,0,0,0,205.446941202993,20250512,,LINK0003,
2320189000,2320073304,2320073502,1,107,000,-,김포한강4로212번길,0,0,0,10,0,0,0,0,95.328002834594,20250512,,LINK0003,
1690045501,1690018304,1690018303,2,104,000,-,강화산단로,0,0,0,50,0,0,0,0,11.954567244137,20250512,,LINK0001,
2320505300,2320183304,2320183002,1,107,000,-,양곡2로60번길,0,0,0,60,0,0,0,0,120.114709029421,20250512,,LINK0003,
2320110702,2320497700,2320042101,1,107,000,-,석평로,0,0,0,30,0,0,0,0,281.538018701686,20250512,,LINK1007,2320110700
1690015600,1690004301,1690280300,1,104,000,-,해안남로,0,0,0,60,0,0,0,0,307.230768070624,20250512,,LINK0003,
2320589700,2320206803,2320206504,1,107,000,-,황금산단2로,0,0,0,40,0,0,0,0,132.142355646879,20250512,,LINK0003,
2320047501,2320025503,2320025502,1,107,000,-,봉화로181번길,0,0,0,60,0,0,0,0,11.138169619608,20250512,,LINK0001,
2320204500,2320040704,2320046004,3,107,000,-,김포한강1로,0,0,0,30,0,0,0,0,63.682661194735,20250512,,LINK0003,
2320537301,2320188201,2320188204,1,107,000,-,-,0,0,0,40,0,0,0,0,12.000054723810,20250512,도로명없음,LINK0001,
2320104001,2320039203,2320039202,1,107,000,-,유현삭시로,0,0,0,10,0,0,0,0,12.020953502692,20250512,,LINK0001,
2320248900,2320091904,2320090202,2,107,000,-,태장로,0,0,0,70,0,0,0,0,245.617220427784,20250512,,LINK0003,
2320146002,2320227900,2320059101,2,107,000,-,김포한강10로134번길,0,0,0,50,0,0,0,0,104.489541407205,20250512,,LINK1007,2320146000
2320475900,2320038207,2320461300,1,107,000,-,학운공단로,0,0,0,40,0,0,0,0,27.509448703166,20250512,,LINK0003,
2320114701,2320038704,2320038703,1,107,000,-,유현삭시로,0,0,0,40,0,0,0,0,11.883024033628,20250512,,LINK0001,
2320005803,2320001918,2320001925,4,103,000,48,김포대로,0,0,0,70,0,0,0,0,44.471472580814,20250512,,LINK0003,
2320121400,2320044804,2320044701,1,107,000,-,-,0,0,0,30,0,0,0,0,71.194562631455,20250512,도로명없음,LINK0003,
1690020601,1690006401,1690006406,1,104,000,-,고려왕릉로,0,0,0,30,0,0,0,0,19.740343503982,20250512,,LINK0001,
2320001302,2320000415,2320000429,2,103,000,39,벌말로,0,0,0,50,0,0,0,0,114.068905282972,20250512,,LINK0003,
1690001710,1690165700,1690252500,1,105,000,84,강화동로,0,0,0,50,0,0,0,0,266.251099729461,20250512,,LINK1007,1690001700
2320096401,2320034802,2320034801,1,107,000,-,조강로,0,0,0,60,0,0,0,0,13.172526492687,20250512,,LINK0001,
2320086501,2320508200,2320022102,3,103,000,48,태장로,0,0,0,80,0,0,0,0,383.186179957524,20250512,,LINK1007,2320086500
2320217100,2320081904,2320080701,1,107,000,-,초당로16번길,0,0,0,10,0,0,0,0,64.694544562544,20250512,,LINK0003,
2320526500,2320184101,2320184002,1,107,000,-,대곶로423번길,0,0,0,50,0,0,0,0,217.767821062786,20250512,,LINK0003,
1690044405,1690071800,1690175500,1,104,000,-,삼산동로,0,0,0,50,0,0,0,0,249.030728308016,20250512,,LINK1007,1690044400
2320501100,2320178902,2320285400,1,107,000,-,애기봉로681번길,0,0,0,60,0,0,0,0,80.405809131815,20250512,,LINK0003,
2320051301,2320022201,2320022204,2,107,000,-,돌문로,0,0,0,60,0,0,0,0,12.570941343246,20250512,,LINK0001,
1690065406,1690075800,1690139000,1,104,000,-,건평로,0,0,0,60,0,0,0,0,61.636024292996,20250512,,LINK1007,1690065400
2320205301,2320077802,2320077801,1,107,000,-,김포한강1로78번길,0,0,0,10,0,0,0,0,10.000189270555,20250512,,LINK0001,
2320045502,2320506800,2320522300,2,107,000,-,하성로,0,0,0,50,0,0,0,0,340.988144667224,20250512,,LINK1007,2320045500
2320156602,2320062103,2320062102,1,107,000,-,김포한강9로12번길,0,0,0,10,0,0,0,0,9.999830582680,20250512,,LINK0001,
2320120502,2320107906,2320042524,2,107,000,-,황금1로,0,0,0,60,0,0,0,0,367.411969681085,20250512,,LINK0003,
2320550901,2320165908,2320165907,2,107,000,-,아라육로57번길,0,0,0,50,0,0,0,0,12.015047594344,20250512,,LINK0001,
2320067101,2320012704,2320012703,1,107,000,-,양도로30번길,0,0,0,30,0,0,0,0,13.092867263719,20250512,,LINK0001,
